"pair_id","guide_1","guide_2","cut_1","cut_2","deletion_bp","mean_score"
"pair_1972","spacer_160","spacer_214",7674210,7675183,973,0.418498654702862
"pair_194","spacer_60","spacer_70",7669630,7669692,62,0.418488806463622
"pair_4354","spacer_270","spacer_283",7676173,7676254,81,0.41847371953333
"pair_2445","spacer_170","spacer_219",7674269,7675202,933,0.418284956383368
"pair_1641","spacer_153","spacer_165",7673828,7674237,409,0.418281347208888
"pair_2090","spacer_163","spacer_187",7674224,7674960,736,0.418229338908954
"pair_4211","spacer_256","spacer_273",7676127,7676198,71,0.418206494650359
"pair_3829","spacer_226","spacer_259",7676008,7676141,133,0.418197916825562
"pair_3534","spacer_209","spacer_212",7675155,7675178,23,0.418117445398648
"pair_2261","spacer_166","spacer_217",7674238,7675194,956,0.418099115754856
"pair_49","spacer_20","spacer_26",7666224,7667176,952,0.418095499420975
"pair_355","spacer_75","spacer_87",7669736,7669784,48,0.41806589504648
"pair_1673","spacer_155","spacer_166",7674185,7674238,53,0.418033008395812
"pair_2688","spacer_179","spacer_183",7674917,7674941,24,0.41801185692199
"pair_2393","spacer_169","spacer_210",7674266,7675156,890,0.417976127099671
"pair_1939","spacer_160","spacer_179",7674210,7674917,707,0.417951532487956
"pair_107","spacer_40","spacer_45",7667305,7667344,39,0.417940708243613
"pair_903","spacer_119","spacer_167",7673559,7674236,677,0.417762221749813
"pair_3725","spacer_219","spacer_225",7675202,7675998,796,0.417723519076753
"pair_1639","spacer_153","spacer_163",7673828,7674224,396,0.417654453961433
"pair_3146","spacer_193","spacer_228",7675078,7676024,946,0.417627474292567
"pair_1775","spacer_157","spacer_165",7674200,7674237,37,0.417610597812072
"pair_66","spacer_26","spacer_48",7667176,7667350,174,0.417561867142058
"pair_224","spacer_70","spacer_94",7669692,7670633,941,0.417545406966517
"pair_799","spacer_117","spacer_146",7673536,7673779,243,0.417543255125442
"pair_396","spacer_79","spacer_84",7669761,7669783,22,0.41749942228452
"pair_1822","spacer_157","spacer_216",7674200,7675188,988,0.417459696460443
"pair_822","spacer_117","spacer_169",7673536,7674266,730,0.417450402654879
"pair_2238","spacer_166","spacer_192",7674238,7675077,839,0.417428457968885
"pair_2496","spacer_172","spacer_184",7674863,7674955,92,0.417388046994456
"pair_2734","spacer_180","spacer_195",7674926,7675095,169,0.41733079365382
"pair_1016","spacer_122","spacer_166",7673571,7674238,667,0.417276222639154
"pair_3055","spacer_190","spacer_230",7675073,7676040,967,0.417226302278352
"pair_4283","spacer_260","spacer_273",7676142,7676198,56,0.417151393871059
"pair_3322","spacer_199","spacer_236",7675136,7676059,923,0.417144557413276
"pair_3557","spacer_209","spacer_259",7675155,7676141,986,0.417004234211102
"pair_1773","spacer_157","spacer_163",7674200,7674224,24,0.416983704564618
"pair_4368","spacer_271","spacer_278",7676174,7676232,58,0.416965547643665
"pair_4112","spacer_241","spacer_284",7676088,7676258,170,0.416896888175541
"pair_3213","spacer_195","spacer_242",7675095,7676089,994,0.416870466009214
"pair_2767","spacer_181","spacer_197",7674940,7675106,166,0.416710692666922
"pair_3446","spacer_204","spacer_236",7675149,7676059,910,0.416618389418893
"pair_3838","spacer_226","spacer_275",7676008,7676193,185,0.416613900425534
"pair_3795","spacer_225","spacer_270",7675998,7676173,175,0.416584922858939
"pair_599","spacer_96","spacer_106",7670635,7670664,29,0.416543323720761
"pair_4246","spacer_258","spacer_286",7676135,7676264,129,0.416533948774868
"pair_891","spacer_119","spacer_155",7673559,7674185,626,0.416525040757355
"pair_2655","spacer_176","spacer_187",7674871,7674960,89,0.41633867092171
"pair_2361","spacer_169","spacer_175",7674266,7674870,604,0.41629047349459
"pair_2241","spacer_166","spacer_195",7674238,7675095,857,0.416215908027701
"pair_1843","spacer_158","spacer_185",7674205,7674958,753,0.416202561918154
"pair_325","spacer_74","spacer_84",7669735,7669783,48,0.416118192891823
"pair_3381","spacer_202","spacer_214",7675142,7675183,41,0.416104240628945
"pair_3983","spacer_230","spacer_285",7676040,7676263,223,0.416077614523775
"pair_2311","spacer_167","spacer_224",7674236,7675227,991,0.416012529259552
"pair_1071","spacer_124","spacer_145",7673576,7673772,196,0.415997276416758
"pair_4210","spacer_256","spacer_272",7676127,7676186,59,0.41582600141483
"pair_1267","spacer_134","spacer_167",7673714,7674236,522,0.415787785424643
"pair_2022","spacer_161","spacer_217",7674221,7675194,973,0.415720825592034
"pair_3135","spacer_193","spacer_212",7675078,7675178,100,0.415658324910529
"pair_1668","spacer_155","spacer_161",7674185,7674221,36,0.415654718232989
"pair_4064","spacer_236","spacer_256",7676059,7676127,68,0.415618634755837
"pair_2707","spacer_179","spacer_202",7674917,7675142,225,0.415557118414039
"pair_3928","spacer_229","spacer_242",7676039,7676089,50,0.415526534779396
"pair_3773","spacer_224","spacer_274",7675227,7676192,965,0.415525574350465
"pair_484","spacer_83","spacer_104",7669772,7670660,888,0.41541472401732
"pair_2392","spacer_169","spacer_209",7674266,7675155,889,0.415409987663446
"pair_1875","spacer_159","spacer_164",7674209,7674234,25,0.415357504202156
"pair_177","spacer_58","spacer_87",7669618,7669784,166,0.415295685387893
"pair_2280","spacer_167","spacer_186",7674236,7674959,723,0.415249327013987
"pair_3525","spacer_208","spacer_241",7675154,7676088,934,0.415192773907957
"pair_185","spacer_59","spacer_79",7669629,7669761,132,0.415156945601407
"pair_755","spacer_116","spacer_147",7673539,7673788,249,0.415104542073085
"pair_1786","spacer_157","spacer_176",7674200,7674871,671,0.415093036577373
"pair_1999","spacer_161","spacer_192",7674221,7675077,856,0.415050167806063
"pair_2953","spacer_187","spacer_208",7674960,7675154,194,0.415002865849873
"pair_1011","spacer_122","spacer_161",7673571,7674221,650,0.414897932476332
"pair_3699","spacer_217","spacer_224",7675194,7675227,33,0.414841455626138
"pair_3924","spacer_228","spacer_300",7676024,7676593,569,0.414827253161138
"pair_1096","spacer_124","spacer_170",7673576,7674269,693,0.414773521091596
"pair_4282","spacer_260","spacer_272",7676142,7676186,44,0.414770900635531
"pair_3591","spacer_212","spacer_228",7675178,7676024,846,0.414719045488914
"pair_4067","spacer_236","spacer_260",7676059,7676142,83,0.414563533976537
"pair_1255","spacer_134","spacer_155",7673714,7674185,471,0.414550604432184
"pair_3029","spacer_190","spacer_197",7675073,7675106,33,0.414516178798314
"pair_776","spacer_116","spacer_168",7673539,7674262,723,0.414512275683941
"pair_2043","spacer_162","spacer_187",7674217,7674960,743,0.414384981380689
"pair_1549","spacer_148","spacer_166",7673789,7674238,449,0.414177433113057
"pair_3111","spacer_192","spacer_224",7675077,7675227,150,0.414170797840167
"pair_955","spacer_121","spacer_142",7673559,7673747,188,0.414163830323285
"pair_1516","spacer_147","spacer_154",7673788,7673829,41,0.414078580423267
"pair_2932","spacer_186","spacer_217",7674959,7675194,235,0.414078253380573
"pair_3734","spacer_219","spacer_241",7675202,7676088,886,0.414043532797398
"pair_1691","spacer_155","spacer_186",7674185,7674959,774,0.414012146021528
"pair_420","spacer_80","spacer_92",7669762,7670631,869,0.413986461500431
"pair_319","spacer_74","spacer_78",7669735,7669755,20,0.413949077410531
"pair_2962","spacer_187","spacer_219",7674960,7675202,242,0.413853624739314
"pair_2002","spacer_161","spacer_195",7674221,7675095,874,0.413837617864879
"pair_1638","spacer_153","spacer_162",7673828,7674217,389,0.413810096433168
"pair_987","spacer_122","spacer_134",7673571,7673714,143,0.413793818675526
"pair_182","spacer_59","spacer_74",7669629,7669735,106,0.41377571620871
"pair_1815","spacer_157","spacer_208",7674200,7675154,954,0.413757231505536
"pair_1152","spacer_128","spacer_153",7673597,7673828,231,0.413702646761168
"pair_3161","spacer_194","spacer_206",7675079,7675150,71,0.413669929844666
"pair_1883","spacer_159","spacer_172",7674209,7674863,654,0.413640130600652
"pair_3899","spacer_228","spacer_259",7676024,7676141,117,0.413605834301368
"pair_3307","spacer_199","spacer_213",7675136,7675179,43,0.413517414901866
"pair_2131","spacer_164","spacer_181",7674234,7674940,706,0.413510317202924
"pair_1193","spacer_129","spacer_159",7673598,7674209,611,0.413498492502188
"pair_1661","spacer_154","spacer_168",7673829,7674262,433,0.413486314034123
"pair_583","spacer_94","spacer_106",7670633,7670664,31,0.413485980607396
"pair_4317","spacer_261","spacer_285",7676143,7676263,120,0.413453666158398
"pair_2183","spacer_165","spacer_185",7674237,7674958,721,0.413446900261059
"pair_2909","spacer_186","spacer_192",7674959,7675077,118,0.413407595594602
"pair_654","spacer_112","spacer_119",7673232,7673559,327,0.413398339575048
"pair_94","spacer_38","spacer_55",7667297,7667402,105,0.413329480138599
"pair_2902","spacer_185","spacer_216",7674958,7675188,230,0.41329599890943
"pair_3420","spacer_203","spacer_236",7675143,7676059,916,0.413161235475579
"pair_1054","spacer_123","spacer_166",7673575,7674238,663,0.413058319198103
"pair_1156","spacer_128","spacer_157",7673597,7674200,603,0.413031897364353
"pair_3431","spacer_204","spacer_213",7675149,7675179,30,0.412991246907483
"pair_3202","spacer_195","spacer_224",7675095,7675227,132,0.412958247898983
"pair_2377","spacer_169","spacer_193",7674266,7675078,812,0.412950867175326
"pair_4100","spacer_241","spacer_270",7676088,7676173,85,0.412904936579584
"pair_2088","spacer_163","spacer_185",7674224,7674958,734,0.412820007013605
"pair_108","spacer_40","spacer_46",7667305,7667345,40,0.412768881203931
"pair_884","spacer_119","spacer_148",7673559,7673789,230,0.4126694654746
"pair_688","spacer_112","spacer_161",7673232,7674221,989,0.412528017050682
"pair_3836","spacer_226","spacer_273",7676008,7676198,190,0.412413638700191
"pair_2912","spacer_186","spacer_195",7674959,7675095,136,0.412195045653418
"pair_326","spacer_74","spacer_85",7669735,7669779,44,0.412134152270366
"pair_4427","spacer_274","spacer_287",7676192,7676265,73,0.412099812987418
"pair_414","spacer_79","spacer_109",7669761,7670712,951,0.412080201007791
"pair_3908","spacer_228","spacer_275",7676024,7676193,169,0.41202181790134
"pair_3624","spacer_213","spacer_256",7675179,7676127,948,0.411991492244427
"pair_218","spacer_70","spacer_84",7669692,7669783,91,0.411914530188173
"pair_807","spacer_117","spacer_154",7673536,7673829,293,0.411872540228908
"pair_1544","spacer_148","spacer_161",7673789,7674221,432,0.411799142950234
"pair_2493","spacer_172","spacer_181",7674863,7674940,77,0.411792943601421
"pair_4028","spacer_235","spacer_242",7676055,7676089,34,0.411787800465707
"pair_4277","spacer_259","spacer_300",7676141,7676593,452,0.411744892591553
"pair_3603","spacer_212","spacer_259",7675178,7676141,963,0.411636684919329
"pair_3754","spacer_224","spacer_229",7675227,7676039,812,0.411614316669165
"pair_413","spacer_79","spacer_108",7669761,7670681,920,0.411598911343575
"pair_3965","spacer_230","spacer_258",7676040,7676135,95,0.411541596596077
"pair_1422","spacer_142","spacer_145",7673747,7673772,25,0.411479617740853
"pair_664","spacer_112","spacer_134",7673232,7673714,482,0.411423903249877
"pair_2140","spacer_164","spacer_190",7674234,7675073,839,0.411315803334316
"pair_3576","spacer_210","spacer_236",7675156,7676059,903,0.411198235627435
"pair_2434","spacer_170","spacer_206",7674269,7675150,881,0.411099592071892
"pair_2727","spacer_180","spacer_188",7674926,7674971,45,0.411061196948404
"pair_3980","spacer_230","spacer_282",7676040,7676253,213,0.411017558483041
"pair_3627","spacer_213","spacer_260",7675179,7676142,963,0.410936391465128
"pair_2653","spacer_176","spacer_185",7674871,7674958,87,0.41092933902636
"pair_1838","spacer_158","spacer_180",7674205,7674926,721,0.410859243137212
"pair_4138","spacer_242","spacer_279",7676089,7676226,137,0.41081319734377
"pair_253","spacer_71","spacer_96",7669705,7670635,930,0.410768377222779
"pair_344","spacer_74","spacer_109",7669735,7670712,977,0.410698971615094
"pair_1248","spacer_134","spacer_148",7673714,7673789,75,0.410695029149429
"pair_1049","spacer_123","spacer_161",7673575,7674221,646,0.41068002903528
"pair_406","spacer_79","spacer_100",7669761,7670647,886,0.410663214623424
"pair_3464","spacer_206","spacer_225",7675150,7675998,848,0.410538154765277
"pair_1593","spacer_150","spacer_168",7673788,7674262,474,0.410519033059952
"pair_3176","spacer_194","spacer_227",7675079,7676023,944,0.410501978080546
"pair_1447","spacer_142","spacer_170",7673747,7674269,522,0.410255862415691
"pair_343","spacer_74","spacer_108",7669735,7670681,946,0.410217681950878
"pair_4450","spacer_275","spacer_300",7676193,7676593,400,0.410160876191526
"pair_2293","spacer_167","spacer_199",7674236,7675136,900,0.41015329711972
"pair_2394","spacer_169","spacer_212",7674266,7675178,912,0.410042438371673
"pair_3835","spacer_226","spacer_272",7676008,7676186,178,0.410033145464663
"pair_2234","spacer_166","spacer_188",7674238,7674971,733,0.409946311322285
"pair_1235","spacer_130","spacer_166",7673608,7674238,630,0.409924012190637
"pair_1308","spacer_136","spacer_146",7673716,7673779,63,0.409873293554129
"pair_3822","spacer_226","spacer_236",7676008,7676059,51,0.409825778805669
"pair_1331","spacer_136","spacer_169",7673716,7674266,550,0.409780441083566
"pair_1079","spacer_124","spacer_153",7673576,7673828,252,0.409767304500021
"pair_212","spacer_70","spacer_78",7669692,7669755,63,0.409745414706882
"pair_1826","spacer_158","spacer_166",7674205,7674238,33,0.409744357511093
"pair_3890","spacer_227","spacer_301",7676023,7676591,568,0.409734639574062
"pair_2298","spacer_167","spacer_204",7674236,7675149,913,0.409627129125337
"pair_2502","spacer_172","spacer_190",7674863,7675073,210,0.409598429732813
"pair_2895","spacer_185","spacer_208",7674958,7675154,196,0.409593533954523
"pair_1025","spacer_123","spacer_134",7673575,7673714,139,0.409575915234475
"pair_178","spacer_59","spacer_70",7669629,7669692,63,0.40957205350506
"pair_3405","spacer_203","spacer_213",7675143,7675179,36,0.40953409296417
"pair_336","spacer_74","spacer_100",7669735,7670647,912,0.409281985230727
"pair_3879","spacer_227","spacer_283",7676023,7676254,231,0.409258999675549
"pair_2562","spacer_173","spacer_213",7674859,7675179,320,0.409195406878713
"pair_1297","spacer_135","spacer_166",7673715,7674238,523,0.409128601517704
"pair_1083","spacer_124","spacer_157",7673576,7674200,624,0.409096555103205
"pair_2853","spacer_184","spacer_194",7674955,7675079,124,0.409031913562423
"pair_3311","spacer_199","spacer_217",7675136,7675194,58,0.408982223486306
"pair_2041","spacer_162","spacer_185",7674217,7674958,741,0.408975649485339
"pair_4261","spacer_259","spacer_275",7676141,7676193,52,0.408939457331756
"pair_1704","spacer_155","spacer_199",7674185,7675136,951,0.408916116127261
"pair_803","spacer_117","spacer_150",7673536,7673788,252,0.408905259254737
"pair_69","spacer_26","spacer_55",7667176,7667402,226,0.408782383720583
"pair_2350","spacer_168","spacer_213",7674262,7675179,917,0.408659142476449
"pair_195","spacer_60","spacer_71",7669630,7669705,75,0.408654433606519
"pair_3550","spacer_209","spacer_236",7675155,7676059,904,0.408632096191209
"pair_3435","spacer_204","spacer_217",7675149,7675194,45,0.408456055491923
"pair_2904","spacer_185","spacer_219",7674958,7675202,244,0.408444292843964
"pair_872","spacer_119","spacer_130",7673559,7673608,49,0.40841604455218
"pair_4314","spacer_261","spacer_282",7676143,7676253,110,0.408393610117664
"pair_1709","spacer_155","spacer_204",7674185,7675149,964,0.408389948132878
"pair_3093","spacer_192","spacer_199",7675077,7675136,59,0.408311565700335
"pair_4468","spacer_278","spacer_285",7676232,7676263,31,0.408258352860969
"pair_894","spacer_119","spacer_158",7673559,7674205,646,0.408236389872636
"pair_3952","spacer_229","spacer_287",7676039,7676265,226,0.408188555306118
"pair_4212","spacer_256","spacer_274",7676127,7676192,65,0.408140419553193
"pair_2178","spacer_165","spacer_180",7674237,7674926,689,0.408103581480117
"pair_4","spacer_3","spacer_9",7661962,7662006,44,0.408067328910769
"pair_4383","spacer_271","spacer_301",7676174,7676591,417,0.408033464822414
"pair_2753","spacer_180","spacer_216",7674926,7675188,262,0.407952680128488
"pair_219","spacer_70","spacer_85",7669692,7669779,87,0.407930489566716
"pair_3757","spacer_224","spacer_235",7675227,7676055,828,0.407875582355476
"pair_504","spacer_84","spacer_106",7669783,7670664,881,0.407855103829053
"pair_397","spacer_79","spacer_86",7669761,7669783,22,0.407822079426833
"pair_3906","spacer_228","spacer_273",7676024,7676198,174,0.407821556175997
"pair_3098","spacer_192","spacer_204",7675077,7675149,72,0.407785397705952
